,time_simulation,P_104 [L/s],Mix_TK100,Mix_R101,Csus_R101,x_R101,SV_p,SV_gl,molCH4_acum_V101,molCO2_acum_V101,molO2_acum_V101,molH2S_acum_V101,molNH3_acum_V101,molH2O_acum_V101,biogas_acum_V101,Pacum_V101,Pstorage_V101,x_CH4_V101,x_CO2_V101,x_O2_V101,x_NH3_V101,x_H2S_V101,RH_V101,molCH4_acum_V102,molCO2_acum_V102,molO2_acum_V102,molH2S_acum_V102,molNH3_acum_V102,molH2O_acum_V102,biogas_acum_V102,Pacum_V102,Pstorage_V102,x_CH4_V102,x_CO2_V102,x_O2_V102,x_NH3_V102,x_H2S_V102,RH_V102,molCH4_acum_V107,molCO2_acum_V107,molO2_acum_V107,molH2S_acum_V107,molNH3_acum_V107,molH2O_acum_V107,biogas_acum_V107,Pacum_V107,Pstorage_V107,x_CH4_V107,x_CO2_V107,x_O2_V107,x_NH3_V107,x_H2S_V107,RH_V107
50,183600,0.0,0,0,0.003594464156516161,0.8791193127596258,0.012088068724037419,11.924275392826713,0.2148126860812928,0.1391400353026556,0.013510434709751785,0.0,0.02196947925831404,0.005221385867297767,0.394654021219312,3.5414525112510367,3.5414525112510367,55.16042226073844,35.728909873432855,3.469261043707724,5641.406822120978,0.0,53.64521515203818,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
51,187200,0.0,0,0,0.003594464156516161,0.8791193127596258,0.012088068724037419,11.924275392826713,0.2148126860812928,0.1391400353026556,0.013510434709751785,0.0,0.02196947925831404,0.005221385867297767,0.394654021219312,3.551831547352221,3.551831547352221,55.16042226073844,35.728909873432855,3.469261043707724,5641.406822120978,0.0,50.95255110512939,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
52,190800,0.0,0,0,0.003594464156516161,0.8791193127596258,0.012088068724037419,11.924275392826713,0.2148126860812928,0.1391400353026556,0.013510434709751785,0.0,0.02196947925831404,0.005221385867297767,0.394654021219312,3.550009565545463,3.550009565545463,55.16042226073844,35.728909873432855,3.469261043707724,5641.406822120978,0.0,51.41394941589108,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
53,194400,0.0,0,0,0.003594464156516161,0.8791193127596258,0.012088068724037419,11.924275392826713,0.2148126860812928,0.1391400353026556,0.013510434709751785,0.0,0.02196947925831404,0.005221385867297767,0.394654021219312,3.5530836467768743,3.5530836467768743,55.16042226073844,35.728909873432855,3.469261043707724,5641.406822120978,0.0,50.63818873836675,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
54,198000,18.0,0,0,0.003852516457191083,0.8704410958985686,0.012955890410143138,12.7803380950857,0.23752128854068594,0.15384901644112614,0.014579709141913913,0.0,0.024291949964388337,0.005736593478607664,0.435978557566722,3.938349466116213,3.938349466116213,55.206443900493426,35.7587193446378,3.3887231741364867,5646.1135807322835,0.0,48.46210026495859,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
55,201600,0.0,0,0,0.003852516457191083,0.8704410958985686,0.012955890410143138,12.7803380950857,0.23752128854068594,0.15384901644112614,0.014579709141913913,0.0,0.024291949964388337,0.005736593478607664,0.435978557566722,3.910724385961549,3.910724385961549,55.206443900493426,35.7587193446378,3.3887231741364867,5646.1135807322835,0.0,54.83146951361185,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
56,205200,0.0,0,0,0.003852516457191083,0.8704410958985686,0.012955890410143138,12.7803380950857,0.23752128854068594,0.15384901644112614,0.014579709141913913,0.0,0.024291949964388337,0.005736593478607664,0.435978557566722,3.9113810617852938,3.9113810617852938,55.206443900493426,35.7587193446378,3.3887231741364867,5646.1135807322835,0.0,54.66946792815679,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
57,208800,0.0,0,0,0.003852516457191083,0.8704410958985686,0.012955890410143138,12.7803380950857,0.23752128854068594,0.15384901644112614,0.014579709141913913,0.0,0.024291949964388337,0.005736593478607664,0.435978557566722,3.907704279440743,3.907704279440743,55.206443900493426,35.7587193446378,3.3887231741364867,5646.1135807322835,0.0,55.58356157656803,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
58,212400,0.0,0,0,0.003852516457191083,0.8704410958985686,0.012955890410143138,12.7803380950857,0.23752128854068594,0.15384901644112614,0.014579709141913913,0.0,0.024291949964388337,0.005736593478607664,0.435978557566722,3.9202675455575133,3.9202675455575133,55.206443900493426,35.7587193446378,3.3887231741364867,5646.1135807322835,0.0,52.52963728318824,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
59,216000,0.0,0,0,0.003852516457191083,0.8704410958985686,0.012955890410143138,12.7803380950857,0.23752128854068594,0.15384901644112614,0.014579709141913913,0.0,0.024291949964388337,0.005736593478607664,0.435978557566722,3.9012910116688206,3.9012910116688206,55.206443900493426,35.7587193446378,3.3887231741364867,5646.1135807322835,0.0,57.21970649413895,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
60,219600,18.0,50,50,0.004107998116286087,0.861849328896878,0.013815067110312197,13.627872950967467,0.26000367454104634,0.1684114710095414,0.015451970878544228,0.0,0.026591284896243378,0.00624599059846024,0.47670439192383557,4.27688745545012,4.27688745545012,55.26602858160552,35.797313967630856,3.2844499821903357,5652.207468573292,0.0,55.48809283058226,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
61,223200,0.0,50,50,0.004107998116286087,0.861849328896878,0.013815067110312197,13.627872950967467,0.26000367454104634,0.1684114710095414,0.015451970878544228,0.0,0.026591284896243378,0.00624599059846024,0.47670439192383557,4.286624889268646,4.286624889268646,55.26602858160552,35.797313967630856,3.2844499821903357,5652.207468573292,0.0,53.313681737936214,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
62,226800,0.0,50,50,0.004107998116286087,0.861849328896878,0.013815067110312197,13.627872950967467,0.26000367454104634,0.1684114710095414,0.015451970878544228,0.0,0.026591284896243378,0.00624599059846024,0.47670439192383557,4.3008322837904105,4.3008322837904105,55.26602858160552,35.797313967630856,3.2844499821903357,5652.207468573292,0.0,50.31210121991753,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
63,230400,0.0,50,50,0.004107998116286087,0.861849328896878,0.013815067110312197,13.627872950967467,0.26000367454104634,0.1684114710095414,0.015451970878544228,0.0,0.026591284896243378,0.00624599059846024,0.47670439192383557,4.295443277989805,4.295443277989805,55.26602858160552,35.797313967630856,3.2844499821903357,5652.207468573292,0.0,51.42749682164012,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
64,234000,0.0,50,50,0.004107998116286087,0.861849328896878,0.013815067110312197,13.627872950967467,0.26000367454104634,0.1684114710095414,0.015451970878544228,0.0,0.026591284896243378,0.00624599059846024,0.47670439192383557,4.280495568001305,4.280495568001305,55.26602858160552,35.797313967630856,3.2844499821903357,5652.207468573292,0.0,54.67087785290491,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
65,237600,0.0,50,50,0.004107998116286087,0.861849328896878,0.013815067110312197,13.627872950967467,0.26000367454104634,0.1684114710095414,0.015451970878544228,0.0,0.026591284896243378,0.00624599059846024,0.47670439192383557,4.322879482174684,4.322879482174684,55.26602858160552,35.797313967630856,3.2844499821903357,5652.207468573292,0.0,46.0257651317611,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
66,241200,18.0,50,50,0.004360967491010072,0.8533420492201651,0.01466579507798349,14.467073554676814,0.282264979516757,0.18283072536880854,0.01733992238456119,0.0,0.028868009268759244,0.006711092013245764,0.5180147285521317,4.671138254056687,4.671138254056687,55.20496224659455,35.75775963699874,3.391316068459537,5645.96204794717,0.0,51.18998053876558,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
67,244800,0.0,50,50,0.004360967491010072,0.8533420492201651,0.01466579507798349,14.467073554676814,0.282264979516757,0.18283072536880854,0.01733992238456119,0.0,0.028868009268759244,0.006711092013245764,0.5180147285521317,4.664053643904326,4.664053643904326,55.20496224659455,35.75775963699874,3.391316068459537,5645.96204794717,0.0,52.56701339831664,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
68,248400,0.0,50,50,0.004360967491010072,0.8533420492201651,0.01466579507798349,14.467073554676814,0.282264979516757,0.18283072536880854,0.01733992238456119,0.0,0.028868009268759244,0.006711092013245764,0.5180147285521317,4.671307370784513,4.671307370784513,55.20496224659455,35.75775963699874,3.391316068459537,5645.96204794717,0.0,51.15761278189323,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
69,252000,0.0,50,50,0.004360967491010072,0.8533420492201651,0.01466579507798349,14.467073554676814,0.282264979516757,0.18283072536880854,0.01733992238456119,0.0,0.028868009268759244,0.006711092013245764,0.5180147285521317,4.648586128147781,4.648586128147781,55.20496224659455,35.75775963699874,3.391316068459537,5645.96204794717,0.0,55.72181840216803,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
70,255600,0.0,50,50,0.004360967491010072,0.8533420492201651,0.01466579507798349,14.467073554676814,0.282264979516757,0.18283072536880854,0.01733992238456119,0.0,0.028868009268759244,0.006711092013245764,0.5180147285521317,4.6589428918486755,4.6589428918486755,55.20496224659455,35.75775963699874,3.391316068459537,5645.96204794717,0.0,53.58646805191517,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
71,259200,0.0,50,50,0.004360967491010072,0.8533420492201651,0.01466579507798349,14.467073554676814,0.282264979516757,0.18283072536880854,0.01733992238456119,0.0,0.028868009268759244,0.006711092013245764,0.5180147285521317,4.623290169055928,4.623290169055928,55.20496224659455,35.75775963699874,3.391316068459537,5645.96204794717,0.0,61.35470787945234,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
72,262800,18.0,50,50,0.0046114187837600195,0.8449194518399769,0.01550805481600232,15.297920673245489,0.30430469327875237,0.19710644905555552,0.018374873932802866,0.0,0.03112207090350877,0.0071139800819598935,0.5580220672525794,4.963676152839073,4.963676152839073,55.236926152530295,35.778463530616214,3.3353792330719694,5649.2310837815085,0.0,65.27340851569001,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
73,266400,0.0,50,50,0.0046114187837600195,0.8449194518399769,0.01550805481600232,15.297920673245489,0.30430469327875237,0.19710644905555552,0.018374873932802866,0.0,0.03112207090350877,0.0071139800819598935,0.5580220672525794,5.00888107236119,5.00888107236119,55.236926152530295,35.778463530616214,3.3353792330719694,5649.2310837815085,0.0,55.61074008653459,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
74,270000,0.0,50,50,0.0046114187837600195,0.8449194518399769,0.01550805481600232,15.297920673245489,0.30430469327875237,0.19710644905555552,0.018374873932802866,0.0,0.03112207090350877,0.0071139800819598935,0.5580220672525794,4.996730573664118,4.996730573664118,55.236926152530295,35.778463530616214,3.3353792330719694,5649.2310837815085,0.0,58.0384208891221,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
75,273600,0.0,50,50,0.0046114187837600195,0.8449194518399769,0.01550805481600232,15.297920673245489,0.30430469327875237,0.19710644905555552,0.018374873932802866,0.0,0.03112207090350877,0.0071139800819598935,0.5580220672525794,5.028645198982467,5.028645198982467,55.236926152530295,35.778463530616214,3.3353792330719694,5649.2310837815085,0.0,51.90361405511988,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
76,277200,0.0,50,50,0.0046114187837600195,0.8449194518399769,0.01550805481600232,15.297920673245489,0.30430469327875237,0.19710644905555552,0.018374873932802866,0.0,0.03112207090350877,0.0071139800819598935,0.5580220672525794,5.024886366918823,5.024886366918823,55.236926152530295,35.778463530616214,3.3353792330719694,5649.2310837815085,0.0,52.5865315374874,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
77,280800,0.0,50,50,0.0046114187837600195,0.8449194518399769,0.01550805481600232,15.297920673245489,0.30430469327875237,0.19710644905555552,0.018374873932802866,0.0,0.03112207090350877,0.0071139800819598935,0.5580220672525794,5.001465214631432,5.001465214631432,55.236926152530295,35.778463530616214,3.3353792330719694,5649.2310837815085,0.0,57.078433685044985,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
78,284400,18.0,50,50,0.004859429994146223,0.8365789136542078,0.01634210863457923,16.120673062580682,0.32612967979273827,0.2112430880475691,0.019513647918248424,0.0,0.0333541717969846,0.007553982920021219,0.5977945704755616,5.336142195421817,5.336142195421817,55.2536858136768,35.789319220222474,3.3060498260655837,5650.945140035128,0.0,61.90426373937811,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
79,288000,0.0,50,50,0.004859429994146223,0.8365789136542078,0.01634210863457923,16.120673062580682,0.32612967979273827,0.2112430880475691,0.019513647918248424,0.0,0.0333541717969846,0.007553982920021219,0.5977945704755616,5.367927695329224,5.367927695329224,55.2536858136768,35.789319220222474,3.3060498260655837,5650.945140035128,0.0,55.75633649346734,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
80,291600,0.0,50,50,0.004859429994146223,0.8365789136542078,0.01634210863457923,16.120673062580682,0.32612967979273827,0.2112430880475691,0.019513647918248424,0.0,0.0333541717969846,0.007553982920021219,0.5977945704755616,5.3705493602423795,5.3705493602423795,55.2536858136768,35.789319220222474,3.3060498260655837,5650.945140035128,0.0,55.280955517013254,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
81,295200,0.0,50,50,0.004859429994146223,0.8365789136542078,0.01634210863457923,16.120673062580682,0.32612967979273827,0.2112430880475691,0.019513647918248424,0.0,0.0333541717969846,0.007553982920021219,0.5977945704755616,5.352744660112053,5.352744660112053,55.2536858136768,35.789319220222474,3.3060498260655837,5650.945140035128,0.0,58.60225961833236,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
82,298800,0.0,50,50,0.004859429994146223,0.8365789136542078,0.01634210863457923,16.120673062580682,0.32612967979273827,0.2112430880475691,0.019513647918248424,0.0,0.0333541717969846,0.007553982920021219,0.5977945704755616,5.396262070139826,5.396262070139826,55.2536858136768,35.789319220222474,3.3060498260655837,5650.945140035128,0.0,50.85425030520818,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
83,302400,0.0,50,50,0.004859429994146223,0.8365789136542078,0.01634210863457923,16.120673062580682,0.32612967979273827,0.2112430880475691,0.019513647918248424,0.0,0.0333541717969846,0.007553982920021219,0.5977945704755616,5.39222921870545,5.39222921870545,55.2536858136768,35.789319220222474,3.3060498260655837,5650.945140035128,0.0,51.521182042034255,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
84,306000,18.0,50,50,0.00510495523832052,0.8283219777220894,0.017167802227791063,16.935178507604494,0.3477359012800764,0.22523802696550405,0.021112398901397635,0.0,0.03556389899455327,0.008006401696300635,0.637656627837832,5.73366881720951,5.73366881720951,55.22683655828834,35.771928225254946,3.353036022995414,5648.199193461307,0.0,55.070998823843674,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
85,309600,0.0,50,50,0.00510495523832052,0.8283219777220894,0.017167802227791063,16.935178507604494,0.3477359012800764,0.22523802696550405,0.021112398901397635,0.0,0.03556389899455327,0.008006401696300635,0.637656627837832,5.721358676852474,5.721358676852474,55.22683655828834,35.771928225254946,3.353036022995414,5648.199193461307,0.0,57.18458728830911,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
86,313200,0.0,50,50,0.00510495523832052,0.8283219777220894,0.017167802227791063,16.935178507604494,0.3477359012800764,0.22523802696550405,0.021112398901397635,0.0,0.03556389899455327,0.008006401696300635,0.637656627837832,5.731165820755613,5.731165820755613,55.22683655828834,35.771928225254946,3.353036022995414,5648.199193461307,0.0,55.49347682340717,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
87,316800,0.0,50,50,0.00510495523832052,0.8283219777220894,0.017167802227791063,16.935178507604494,0.3477359012800764,0.22523802696550405,0.021112398901397635,0.0,0.03556389899455327,0.008006401696300635,0.637656627837832,5.709600458457491,5.709600458457491,55.22683655828834,35.771928225254946,3.353036022995414,5648.199193461307,0.0,59.28963980342212,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
88,320400,0.0,50,50,0.00510495523832052,0.8283219777220894,0.017167802227791063,16.935178507604494,0.3477359012800764,0.22523802696550405,0.021112398901397635,0.0,0.03556389899455327,0.008006401696300635,0.637656627837832,5.767805814098821,5.767805814098821,55.22683655828834,35.771928225254946,3.353036022995414,5648.199193461307,0.0,49.658466804314095,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
89,324000,0.0,50,50,0.00510495523832052,0.8283219777220894,0.017167802227791063,16.935178507604494,0.3477359012800764,0.22523802696550405,0.021112398901397635,0.0,0.03556389899455327,0.008006401696300635,0.637656627837832,5.7353796690210945,5.7353796690210945,55.22683655828834,35.771928225254946,3.353036022995414,5648.199193461307,0.0,54.78432409825952,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
90,327600,18.0,50,50,0.005348085367148517,0.8201455887578843,0.017985441124211556,17.74173839697849,0.3691313526169402,0.2390964443086999,0.022234829843186657,0.0,0.037752070154005245,0.008509584543455868,0.6767242814662879,6.070561946139007,6.070561946139007,55.24142978548837,35.78138065650951,3.3274978753953413,5649.6916826067645,0.0,58.48662659729838,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
91,331200,0.0,50,50,0.005348085367148517,0.8201455887578843,0.017985441124211556,17.74173839697849,0.3691313526169402,0.2390964443086999,0.022234829843186657,0.0,0.037752070154005245,0.008509584543455868,0.6767242814662879,6.041877799997246,6.041877799997246,55.24142978548837,35.78138065650951,3.3274978753953413,5649.6916826067645,0.0,63.569976285438955,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
92,334800,0.0,50,50,0.005348085367148517,0.8201455887578843,0.017985441124211556,17.74173839697849,0.3691313526169402,0.2390964443086999,0.022234829843186657,0.0,0.037752070154005245,0.008509584543455868,0.6767242814662879,6.070608908884085,6.070608908884085,55.24142978548837,35.78138065650951,3.3274978753953413,5649.6916826067645,0.0,58.47869071498766,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
93,338400,0.0,50,50,0.005348085367148517,0.8201455887578843,0.017985441124211556,17.74173839697849,0.3691313526169402,0.2390964443086999,0.022234829843186657,0.0,0.037752070154005245,0.008509584543455868,0.6767242814662879,6.092195690673839,6.092195690673839,55.24142978548837,35.78138065650951,3.3274978753953413,5649.6916826067645,0.0,54.95682087067162,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
94,342000,0.0,50,50,0.005348085367148517,0.8201455887578843,0.017985441124211556,17.74173839697849,0.3691313526169402,0.2390964443086999,0.022234829843186657,0.0,0.037752070154005245,0.008509584543455868,0.6767242814662879,6.055045430961624,6.055045430961624,55.24142978548837,35.78138065650951,3.3274978753953413,5649.6916826067645,0.0,61.17675266530414,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
95,345600,0.0,50,50,0.005348085367148517,0.8201455887578843,0.017985441124211556,17.74173839697849,0.3691313526169402,0.2390964443086999,0.022234829843186657,0.0,0.037752070154005245,0.008509584543455868,0.6767242814662879,6.102874985557261,6.102874985557261,55.24142978548837,35.78138065650951,3.3274978753953413,5649.6916826067645,0.0,53.303867643798,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
96,349200,18.0,50,50,0.005588810335814537,0.8120500845655517,0.01879499154344482,18.540319408031145,0.39031514985954996,0.25281776752266305,0.023878348204397763,0.0,0.039918594871999426,0.0090186183611649,0.7159484788197751,6.422841753735532,6.422841753735532,55.21271227761392,35.762779543454464,3.3777535141756556,5646.754664755968,0.0,59.5232144677926,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
97,352800,0.0,50,50,0.005588810335814537,0.8120500845655517,0.01879499154344482,18.540319408031145,0.39031514985954996,0.25281776752266305,0.023878348204397763,0.0,0.039918594871999426,0.0090186183611649,0.7159484788197751,6.471918290042297,6.471918290042297,55.21271227761392,35.762779543454464,3.3777535141756556,5646.754664755968,0.0,52.12420927419665,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
98,356400,0.0,50,50,0.005588810335814537,0.8120500845655517,0.01879499154344482,18.540319408031145,0.39031514985954996,0.25281776752266305,0.023878348204397763,0.0,0.039918594871999426,0.0090186183611649,0.7159484788197751,6.465536793161592,6.465536793161592,55.21271227761392,35.762779543454464,3.3777535141756556,5646.754664755968,0.0,53.02460658102176,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
99,360000,0.0,50,50,0.005588810335814537,0.8120500845655517,0.01879499154344482,18.540319408031145,0.39031514985954996,0.25281776752266305,0.023878348204397763,0.0,0.039918594871999426,0.0090186183611649,0.7159484788197751,6.427758613493812,6.427758613493812,55.21271227761392,35.762779543454464,3.3777535141756556,5646.754664755968,0.0,58.730593136785615,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
100,363600,0.0,50,50,0.005588810335814537,0.8120500845655517,0.01879499154344482,18.540319408031145,0.39031514985954996,0.25281776752266305,0.023878348204397763,0.0,0.039918594871999426,0.0090186183611649,0.7159484788197751,6.405138563120864,6.405138563120864,55.21271227761392,35.762779543454464,3.3777535141756556,5646.754664755968,0.0,62.47917163289374,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
101,367200,0.0,50,50,0.005588810335814537,0.8120500845655517,0.01879499154344482,18.540319408031145,0.39031514985954996,0.25281776752266305,0.023878348204397763,0.0,0.039918594871999426,0.0090186183611649,0.7159484788197751,6.471278453820921,6.471278453820921,55.21271227761392,35.762779543454464,3.3777535141756556,5646.754664755968,0.0,52.213699881143974,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
102,370800,18.0,50,50,0.005827125628428267,0.8040356170130475,0.019596438298695253,19.330906559747934,0.41128689560955817,0.2664017392016456,0.025549768395711617,0.0,0.04206343250552299,0.009521979716157567,0.754823815428596,6.7497480396690195,6.7497480396690195,55.183937017464416,35.74414102267581,3.4281102194372624,5643.811740422497,0.0,64.13938564859149,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
103,374400,0.0,50,50,0.005827125628428267,0.8040356170130475,0.019596438298695253,19.330906559747934,0.41128689560955817,0.2664017392016456,0.025549768395711617,0.0,0.04206343250552299,0.009521979716157567,0.754823815428596,6.785142879262056,6.785142879262056,55.183937017464416,35.74414102267581,3.4281102194372624,5643.811740422497,0.0,58.520132425833694,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
104,378000,0.0,50,50,0.005827125628428267,0.8040356170130475,0.019596438298695253,19.330906559747934,0.41128689560955817,0.2664017392016456,0.025549768395711617,0.0,0.04206343250552299,0.009521979716157567,0.754823815428596,6.797679999191936,6.797679999191936,55.183937017464416,35.74414102267581,3.4281102194372624,5643.811740422497,0.0,56.66533143640861,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
